Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa,contém_religião,método_detecção
3727,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3506,09/2012,LAURO DE FREITAS/BA,IBOPE,False,IA_timeout
3728,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3507,09/2012,ITABORAÍ/RJ,IBOPE,False,IA_timeout
3729,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3508,09/2012,DUQUE DE CAXIAS/RJ,IBOPE,False,IA_timeout
3730,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3509,09/2012,PAULÍNIA/SP,IBOPE,False,IA_timeout
3731,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3510,09/2012,PAULÍNIA/SP,IBOPE,False,IA_timeout
3732,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3511,10/2012,PAULÍNIA/SP,IBOPE,False,IA_timeout
3733,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3512,09/2012,SANTARÉM/PA,IBOPE,False,IA_timeout
3734,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3513,09/2012,SANTARÉM/PA,IBOPE,False,IA_timeout
3735,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3514,09/2012,MARABÁ/PA,IBOPE,False,IA_timeout
3736,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3515,09/2012,BOCAIÚVA/MG,IBOPE,False,IA_timeout
3737,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3516,09/2012,SUMARÉ/SP,IBOPE,False,IA_timeout
3738,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3517,09/2012,SÃO FRANCISCO DE ITABAPOANA/RJ,IBOPE,False,IA_timeout
3739,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3518,09/2012,NITERÓI/RJ,IBOPE,True,regex
3740,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3519,09/2012,JUAZEIRO/BA,IBOPE,False,IA_timeout
3741,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3520,09/2012,MARÍLIA/SP,IBOPE,False,IA_timeout
3742,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3521,09/2012,CANARANA/MT,IBOPE,False,IA_timeout
3743,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3522,09/2012,SÃO CAETANO DO SUL/SP,IBOPE,False,IA_timeout
3744,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3523,09/2012,REDENÇÃO/PA,IBOPE,False,IA_timeout
3745,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3524,09/2012,SANTO ANDRÉ/SP,IBOPE,False,IA_timeout
3746,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3525,09/2012,SÃO LOURENÇO/MG,IBOPE,False,IA_timeout
3747,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3526,09/2012,VARGEM GRANDE DO SUL/SP,IBOPE,False,IA_timeout
3748,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3527,09/2012,CATANDUVA/SP,IBOPE,False,IA_timeout
3749,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3528,09/2012,PASSO FUNDO/RS,IBOPE,False,IA_timeout
3750,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3529,09/2012,BRAGANÇA PAULISTA/SP,IBOPE,False,IA_timeout
3751,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3530,09/2012,LUCAS DO RIO VERDE/MT,IBOPE,False,IA_timeout
3752,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3531,09/2012,LUCAS DO RIO VERDE/MT,IBOPE,False,IA_timeout
3753,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3532,09/2012,SÃO CAETANO DO SUL/SP,IBOPE,False,IA_timeout
3754,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3533,10/2012,CUIABÁ/MT,IBOPE,False,IA_timeout
3755,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3534,10/2012,UBERABA/MG,IBOPE,False,IA_timeout
3756,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3535,10/2012,UBERABA/MG,IBOPE,False,IA_timeout
3757,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3536,10/2012,NITERÓI/RJ,IBOPE,False,IA_timeout
3758,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3537,10/2012,VOLTA REDONDA/RJ,IBOPE,False,IA_timeout
3759,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3538,10/2012,VOLTA REDONDA/RJ,IBOPE,False,IA_timeout
3760,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3539,08/2012,SAQUAREMA/RJ,IBOPE,False,IA_timeout
3761,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3540,08/2012,ITAPEVI/SP,IBOPE,False,IA_timeout
3762,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3541,09/2012,BRUMADINHO/MG,IBOPE,False,IA_timeout
3763,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3542,08/2012,NITERÓI/RJ,IBOPE,True,regex
3764,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3543,09/2012,NITERÓI/RJ,IBOPE,True,regex
3765,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3544,09/2012,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
3766,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3545,08/2012,ITAJAÍ/SC,IBOPE,False,IA_timeout
3767,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3546,09/2012,CAMPO GRANDE/MS,IBOPE,False,IA_timeout
3768,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3547,08/2012,MACAÉ/RJ,IBOPE,False,IA_timeout
3769,OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS / ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3548,09/2012,QUIXERAMOBIM/CE,IBOPE,False,IA_timeout
3770,AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PRESIDENTE/50 ANOS DA DITADURA MILITAR,https://www.cesop.unicamp.br/por/banco_de_dados/v/3549,02/2014,BRASIL,DATAFOLHA,False,IA_timeout
3771,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3550,07/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3772,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3551,08/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3773,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3552,08/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3774,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3553,07/2012,BELO HORIZONTE/MG,DATAFOLHA,True,regex
3775,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3554,07/2012,CURITIBA/PR,DATAFOLHA,True,regex
3776,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3555,07/2012,PORTO ALEGRE/RS,DATAFOLHA,True,regex
3777,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3557,07/2012,RECIFE/PE,DATAFOLHA,True,regex
3778,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO 2012,https://www.cesop.unicamp.br/por/banco_de_dados/v/3556,07/2012,RIO DE JANEIRO/CAP,DATAFOLHA,True,regex
3779,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3558,08/2012,BELO HORIZONTE/MG,DATAFOLHA,True,regex
3780,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3559,08/2012,CURITIBA/PR,DATAFOLHA,True,regex
3781,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3560,08/2012,PORTO ALEGRE/RS,DATAFOLHA,True,regex
3782,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3561,08/2012,RECIFE/PE,DATAFOLHA,True,regex
3783,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3562,08/2012,RIO DE JANEIRO/CAP,DATAFOLHA,True,regex
3784,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3563,09/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3785,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3564,09/2012,BELO HORIZONTE/MG,DATAFOLHA,True,regex
3786,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3565,09/2012,CURITIBA/PR,DATAFOLHA,True,regex
3787,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3566,09/2012,PORTO ALEGRE/RS,DATAFOLHA,True,regex
3788,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3567,09/2012,RECIFE/PE,DATAFOLHA,True,regex
3789,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3568,09/2012,RIO DE JANEIRO/CAP,DATAFOLHA,True,regex
3790,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3569,09/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3791,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3570,09/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3792,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3571,09/2012,BELO HORIZONTE/MG,DATAFOLHA,True,regex
3793,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3572,09/2012,CURITIBA/PR,DATAFOLHA,True,regex
3794,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3573,09/2012,PORTO ALEGRE/RS,DATAFOLHA,True,regex
3795,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3574,09/2012,RECIFE/PE,DATAFOLHA,True,regex
3796,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3575,09/2012,RIO DE JANEIRO/CAP,DATAFOLHA,True,regex
3797,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3576,09/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3798,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3577,10/2012,BELO HORIZONTE/MG,DATAFOLHA,True,regex
3799,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3578,10/2012,CURITIBA/PR,DATAFOLHA,True,regex
3800,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3579,10/2012,PORTO ALEGRE/RS,DATAFOLHA,True,regex
3801,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3580,10/2012,RECIFE/PE,DATAFOLHA,True,regex
3802,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3581,10/2012,RIO DE JANEIRO/CAP,DATAFOLHA,True,regex
3803,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3582,10/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3804,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE - VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3583,10/2012,BELO HORIZONTE/MG,DATAFOLHA,False,IA_timeout
3805,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA - VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3584,10/2012,CURITIBA/PR,DATAFOLHA,False,IA_timeout
3806,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE - VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3585,10/2012,PORTO ALEGRE/RS,DATAFOLHA,False,IA_timeout
3807,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE - VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3586,10/2012,RECIFE/PE,DATAFOLHA,False,IA_timeout
3808,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO - VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3587,10/2012,RIO DE JANEIRO/CAP,DATAFOLHA,False,IA_timeout
3809,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3588,10/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3810,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3589,10/2012,CURITIBA/PR,DATAFOLHA,True,regex
3811,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3590,10/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3812,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3591,10/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3813,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3592,10/2012,CURITIBA/PR,DATAFOLHA,True,regex
3814,PESQUISA APÓS ELEIÇÃO - PREFEITURA DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3593,10/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3815,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3594,10/2012,SÃO PAULO/CAP,DATAFOLHA,True,regex
3816,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3595,10/2012,CURITIBA/PR,DATAFOLHA,False,IA_timeout
3817,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO - 2° TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/3596,10/2012,SÃO PAULO/CAP,DATAFOLHA,False,IA_timeout
3818,AVALIAÇÃO DA PRESIDENTE DILMA/ INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4180,02/2014,BRASIL,DATAFOLHA,False,IA_timeout
3819,AVALIAÇÃO DA PRESIDENTE DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3598,04/2014,BRASIL,DATAFOLHA,True,regex
3820,INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3599,05/2014,BRASIL,DATAFOLHA,True,regex
3821,AVALIAÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/AVALIAÇÃO GERALDO ALCKMIN/INTENÇÃO DE VOTO SP,https://www.cesop.unicamp.br/por/banco_de_dados/v/3600,06/2014,BRASIL,DATAFOLHA,True,regex
3822,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3601,07/2014,BRASIL,DATAFOLHA,True,regex
3823,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3602,07/2014,BRASIL,DATAFOLHA,True,regex
3824,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO RJ/AVALIAÇÃO DO GOVERNADOR DO RJ/AVALIAÇÃO DO PREFEITO DO RJ,https://www.cesop.unicamp.br/por/banco_de_dados/v/3603,07/2014,RIO DE JANEIRO/CAP,DATAFOLHA,True,regex
3825,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE SP/AVALIAÇÃO DO GOVERNADOR DE SP/AVALIAÇÃO DO PREFEITO DE SP,https://www.cesop.unicamp.br/por/banco_de_dados/v/3604,07/2014,SÃO PAULO/CAP,DATAFOLHA,True,regex
3826,INTENÇÃO DE VOTO PARA PRESIDENTE/GOVERNADOR - CEARÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/3605,08/2014,CEARÁ/CE,DATAFOLHA,True,regex
3827,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO DF/AVALIAÇÃO DO GOVERNADOR DO DF,https://www.cesop.unicamp.br/por/banco_de_dados/v/3606,08/2014,DISTRITO FEDERAL/DF,DATAFOLHA,True,regex
3828,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE MG/AVALIAÇÃO DO GOVERNADOR DE MG,https://www.cesop.unicamp.br/por/banco_de_dados/v/3607,08/2014,MINAS GERAIS/MG,DATAFOLHA,True,regex
3829,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE PE/AVALIAÇÃO DO GOVERNADOR DE PE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3608,08/2014,PERNAMBUCO/PE,DATAFOLHA,True,regex
3830,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO PR/AVALIAÇÃO DO GOVERNADOR DO PR,https://www.cesop.unicamp.br/por/banco_de_dados/v/3609,08/2014,PARANÁ/PR,DATAFOLHA,True,regex
3831,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO RJ/AVALIAÇÃO DO GOVERNADOR DO RJ,https://www.cesop.unicamp.br/por/banco_de_dados/v/3610,08/2014,RIO DE JANEIRO/RJ,DATAFOLHA,True,regex
3832,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO RS/AVALIAÇÃO DO GOVERNADOR DO RS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3611,08/2014,RIO GRANDE DO SUL/RS,DATAFOLHA,True,regex
3833,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE SP/AVALIAÇÃO DO GOVERNADOR DE SP,https://www.cesop.unicamp.br/por/banco_de_dados/v/3612,08/2014,SÃO PAULO/SP,DATAFOLHA,True,regex
3834,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3613,08/2014,BRASIL,DATAFOLHA,True,regex
3835,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3614,08/2014,BRASIL,DATAFOLHA,True,regex
3836,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/3615,09/2014,BRASIL,DATAFOLHA,True,regex
3837,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO CEARÁ/INTENÇÃO DE VOTO PARA SENADOR DO CEARÁ,https://www.cesop.unicamp.br/por/banco_de_dados/v/3616,09/2014,CEARÁ/CE,DATAFOLHA,True,regex
3838,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO DF/INTENÇÃO DE VOTO PARA SENADOR DO DF,https://www.cesop.unicamp.br/por/banco_de_dados/v/3617,09/2014,DISTRITO FEDERAL/DF,DATAFOLHA,True,regex
3839,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE MG/INTENÇÃO DE VOTO PARA SENADOR DE MG,https://www.cesop.unicamp.br/por/banco_de_dados/v/3618,09/2014,MINAS GERAIS/MG,DATAFOLHA,True,regex
3840,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE PE/INTENÇÃO DE VOTO PARA SENADOR DE PE,https://www.cesop.unicamp.br/por/banco_de_dados/v/3619,09/2014,PERNAMBUCO/PE,DATAFOLHA,True,regex
3841,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO RJ/INTENÇÃO DE VOTO PARA SENADOR DO RJ,https://www.cesop.unicamp.br/por/banco_de_dados/v/3620,09/2014,RIO DE JANEIRO/RJ,DATAFOLHA,True,regex
3842,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DO RS/INTENÇÃO DE VOTO PARA SENADOR DO RS,https://www.cesop.unicamp.br/por/banco_de_dados/v/3621,09/2014,RIO GRANDE DO SUL/RS,DATAFOLHA,True,regex
3843,INTENÇÃO DE VOTO PRESIDENTE/AVALIAÇÃO DA PRESIDENTE DILMA/INTENÇÃO DE VOTO PARA GOVERNADOR DE SP/INTENÇÃO DE VOTO PARA SENADOR DE SP,https://www.cesop.unicamp.br/por/banco_de_dados/v/3622,09/2014,SÃO PAULO/SP,DATAFOLHA,True,regex
3844,INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR - BRASIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/3623,09/2014,BRASIL,DATAFOLHA,True,regex
3845,INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR DO DF,https://www.cesop.unicamp.br/por/banco_de_dados/v/3624,09/2014,DISTRITO FEDERAL/DF,DATAFOLHA,True,regex
